URLID,URL,TagID,Tag,Start,End,Time,State
video_validation_0000417,video_validation_0000417.mp4,20,background_background,162,162,1,1
video_validation_0000417,video_validation_0000417.mp4,20,background_background,173.5,173.5,1,1
video_validation_0000417,video_validation_0000417.mp4,20,background_background,182.5,182.5,1,1
video_validation_0000417,video_validation_0000417.mp4,20,background_background,197,197,1,1
video_validation_0000417,video_validation_0000417.mp4,20,background_background,211,211,1,1
video_validation_0000417,video_validation_0000417.mp4,20,background_background,225,225,1,1
video_validation_0000417,video_validation_0000417.mp4,20,background_background,241.5,241.5,1,1
video_validation_0000417,video_validation_0000417.mp4,20,background_background,254.5,254.5,1,1
video_validation_0000417,video_validation_0000417.mp4,20,background_background,264.5,264.5,1,1
video_validation_0000417,video_validation_0000417.mp4,20,background_background,279,279,1,1
video_validation_0000417,video_validation_0000417.mp4,20,background_background,290,290,1,1
video_validation_0000417,video_validation_0000417.mp4,20,background_background,305,305,1,1
video_validation_0000417,video_validation_0000417.mp4,20,background_background,322.5,322.5,1,1
video_validation_0000417,video_validation_0000417.mp4,20,background_background,329,329,1,1
video_validation_0000417,video_validation_0000417.mp4,20,background_background,345,345,1,1
video_validation_0000417,video_validation_0000417.mp4,20,background_background,355,355,1,1
video_validation_0000418,video_validation_0000418.mp4,20,background_background,10,10,1,1
video_validation_0000418,video_validation_0000418.mp4,20,background_background,24,24,1,1
video_validation_0000418,video_validation_0000418.mp4,20,background_background,30.5,30.5,1,1
video_validation_0000418,video_validation_0000418.mp4,20,background_background,39.5,39.5,1,1
video_validation_0000418,video_validation_0000418.mp4,20,background_background,49,49,1,1
video_validation_0000418,video_validation_0000418.mp4,20,background_background,61,61,1,1
video_validation_0000418,video_validation_0000418.mp4,20,background_background,72,72,1,1
video_validation_0000418,video_validation_0000418.mp4,20,background_background,81.5,81.5,1,1
video_validation_0000418,video_validation_0000418.mp4,20,background_background,93,93,1,1
video_validation_0000418,video_validation_0000418.mp4,20,background_background,102.5,102.5,1,1
video_validation_0000418,video_validation_0000418.mp4,20,background_background,114.5,114.5,1,1
video_validation_0000418,video_validation_0000418.mp4,20,background_background,122.5,122.5,1,1
video_validation_0000418,video_validation_0000418.mp4,20,background_background,131,131,1,1
video_validation_0000418,video_validation_0000418.mp4,20,background_background,150.5,150.5,1,1
video_validation_0000418,video_validation_0000418.mp4,20,background_background,160.5,160.5,1,1
video_validation_0000418,video_validation_0000418.mp4,20,background_background,172,172,1,1
video_validation_0000418,video_validation_0000418.mp4,20,background_background,181.5,181.5,1,1
video_validation_0000418,video_validation_0000418.mp4,20,background_background,191,191,1,1
video_validation_0000418,video_validation_0000418.mp4,20,background_background,201,201,1,1
video_validation_0000418,video_validation_0000418.mp4,20,background_background,210,210,1,1
video_validation_0000418,video_validation_0000418.mp4,20,background_background,220.5,220.5,1,1
video_validation_0000418,video_validation_0000418.mp4,20,background_background,230,230,1,1
video_validation_0000418,video_validation_0000418.mp4,20,background_background,241.5,241.5,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,10.56,10.56,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,25.44,25.44,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,53.76,53.76,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,75.36,75.36,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,92.64,92.64,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,111.84,111.84,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,161.76,161.76,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,180.96,180.96,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,200.16,200.16,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,217.92,217.92,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,240.96,240.96,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,270.24,270.24,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,291.84,291.84,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,328.32,328.32,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,396,396,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,447.84,447.84,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,467.52,467.52,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,496.32,496.32,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,527.04,527.04,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,557.28,557.28,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,578.4,578.4,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,593.76,593.76,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,607.2,607.2,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,618.24,618.24,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,640.32,640.32,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,661.44,661.44,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,686.4,686.4,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,717.12,717.12,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,743.52,743.52,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,770.4,770.4,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,818.88,818.88,1,1
video_validation_0000419,video_validation_0000419.mp4,20,background_background,900.96,900.96,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,6.72,6.72,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,27.84,27.84,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,60,60,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,82.08,82.08,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,114.24,114.24,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,132,132,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,160.32,160.32,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,200.64,200.64,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,229.44,229.44,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,265.92,265.92,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,308.16,308.16,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,363.84,363.84,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,407.52,407.52,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,422.88,422.88,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,438.24,438.24,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,453.6,453.6,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,465.12,465.12,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,501.6,501.6,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,521.28,521.28,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,561.12,561.12,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,576.96,576.96,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,591.84,591.84,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,607.68,607.68,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,630.24,630.24,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,684.48,684.48,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,720.96,720.96,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,745.92,745.92,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,770.4,770.4,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,778.56,778.56,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,813.12,813.12,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,828,828,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,864.96,864.96,1,1
video_validation_0000420,video_validation_0000420.mp4,20,background_background,877.92,877.92,1,1
video_validation_0000481,video_validation_0000481.mp4,20,background_background,0.5,0.5,1,1
video_validation_0000481,video_validation_0000481.mp4,20,background_background,13,13,1,1
video_validation_0000481,video_validation_0000481.mp4,20,background_background,50,50,1,1
video_validation_0000481,video_validation_0000481.mp4,20,background_background,62,62,1,1
video_validation_0000481,video_validation_0000481.mp4,20,background_background,73,73,1,1
video_validation_0000481,video_validation_0000481.mp4,20,background_background,98,98,1,1
video_validation_0000481,video_validation_0000481.mp4,20,background_background,110,110,1,1
video_validation_0000481,video_validation_0000481.mp4,20,background_background,120,120,1,1
video_validation_0000481,video_validation_0000481.mp4,20,background_background,141,141,1,1
video_validation_0000481,video_validation_0000481.mp4,20,background_background,172,172,1,1
video_validation_0000481,video_validation_0000481.mp4,20,background_background,186,186,1,1
video_validation_0000481,video_validation_0000481.mp4,20,background_background,198.5,198.5,1,1
video_validation_0000481,video_validation_0000481.mp4,20,background_background,209.5,209.5,1,1
video_validation_0000481,video_validation_0000481.mp4,20,background_background,239,239,1,1
video_validation_0000481,video_validation_0000481.mp4,20,background_background,251,251,1,1
video_validation_0000481,video_validation_0000481.mp4,20,background_background,286,286,1,1
video_validation_0000481,video_validation_0000481.mp4,20,background_background,294,294,1,1
video_validation_0000481,video_validation_0000481.mp4,20,background_background,313,313,1,1
video_validation_0000481,video_validation_0000481.mp4,20,background_background,327,327,1,1
video_validation_0000481,video_validation_0000481.mp4,20,background_background,338,338,1,1
video_validation_0000481,video_validation_0000481.mp4,20,background_background,357,357,1,1
video_validation_0000481,video_validation_0000481.mp4,20,background_background,372,372,1,1
video_validation_0000481,video_validation_0000481.mp4,20,background_background,398,398,1,1
video_validation_0000481,video_validation_0000481.mp4,20,background_background,407,407,1,1
video_validation_0000481,video_validation_0000481.mp4,20,background_background,426.5,426.5,1,1
video_validation_0000482,video_validation_0000482.mp4,20,background_background,17,17,1,1
video_validation_0000482,video_validation_0000482.mp4,20,background_background,42.5,42.5,1,1
video_validation_0000482,video_validation_0000482.mp4,20,background_background,64.5,64.5,1,1
video_validation_0000482,video_validation_0000482.mp4,20,background_background,74.5,74.5,1,1
video_validation_0000483,video_validation_0000483.mp4,20,background_background,6.5,6.5,1,1
video_validation_0000483,video_validation_0000483.mp4,20,background_background,77,77,1,1
video_validation_0000483,video_validation_0000483.mp4,20,background_background,109,109,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,3.36,3.36,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,34.08,34.08,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,67.68,67.68,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,99.36,99.36,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,115.2,115.2,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,133.44,133.44,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,160.8,160.8,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,180.96,180.96,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,216,216,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,222.24,222.24,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,290.4,290.4,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,300,300,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,333.12,333.12,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,353.28,353.28,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,399.36,399.36,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,408,408,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,444,444,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,464.64,464.64,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,479.52,479.52,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,490.56,490.56,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,517.92,517.92,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,540.48,540.48,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,579.84,579.84,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,590.4,590.4,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,627.36,627.36,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,648,648,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,664.8,664.8,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,673.44,673.44,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,700.32,700.32,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,706.56,706.56,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,730.56,730.56,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,751.68,751.68,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,765.12,765.12,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,782.4,782.4,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,838.08,838.08,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,847.2,847.2,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,886.56,886.56,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,904.32,904.32,1,1
video_validation_0000484,video_validation_0000484.mp4,20,background_background,947.52,947.52,1,1
video_validation_0000485,video_validation_0000485.mp4,20,background_background,3,3,1,1
video_validation_0000485,video_validation_0000485.mp4,20,background_background,33.5,33.5,1,1
video_validation_0000485,video_validation_0000485.mp4,20,background_background,51.5,51.5,1,1
video_validation_0000485,video_validation_0000485.mp4,20,background_background,82.5,82.5,1,1
video_validation_0000485,video_validation_0000485.mp4,20,background_background,102.5,102.5,1,1
video_validation_0000485,video_validation_0000485.mp4,20,background_background,148,148,1,1
video_validation_0000485,video_validation_0000485.mp4,20,background_background,168.5,168.5,1,1
video_validation_0000485,video_validation_0000485.mp4,20,background_background,201,201,1,1
video_validation_0000485,video_validation_0000485.mp4,20,background_background,221.5,221.5,1,1
video_validation_0000485,video_validation_0000485.mp4,20,background_background,265.5,265.5,1,1
video_validation_0000486,video_validation_0000486.mp4,20,background_background,1.5,1.5,1,1
video_validation_0000486,video_validation_0000486.mp4,20,background_background,18.5,18.5,1,1
video_validation_0000486,video_validation_0000486.mp4,20,background_background,56,56,1,1
video_validation_0000486,video_validation_0000486.mp4,20,background_background,181.5,181.5,1,1
video_validation_0000487,video_validation_0000487.mp4,20,background_background,15,15,1,1
video_validation_0000487,video_validation_0000487.mp4,20,background_background,69,69,1,1
video_validation_0000487,video_validation_0000487.mp4,20,background_background,89,89,1,1
video_validation_0000487,video_validation_0000487.mp4,20,background_background,118.5,118.5,1,1
video_validation_0000487,video_validation_0000487.mp4,20,background_background,147,147,1,1
video_validation_0000487,video_validation_0000487.mp4,20,background_background,160.5,160.5,1,1
video_validation_0000487,video_validation_0000487.mp4,20,background_background,178,178,1,1
video_validation_0000487,video_validation_0000487.mp4,20,background_background,186,186,1,1
video_validation_0000487,video_validation_0000487.mp4,20,background_background,192,192,1,1
video_validation_0000487,video_validation_0000487.mp4,20,background_background,197,197,1,1
video_validation_0000487,video_validation_0000487.mp4,20,background_background,203,203,1,1
video_validation_0000487,video_validation_0000487.mp4,20,background_background,214.5,214.5,1,1
video_validation_0000487,video_validation_0000487.mp4,20,background_background,225.5,225.5,1,1
video_validation_0000487,video_validation_0000487.mp4,20,background_background,242.5,242.5,1,1
video_validation_0000487,video_validation_0000487.mp4,20,background_background,253.5,253.5,1,1
video_validation_0000487,video_validation_0000487.mp4,20,background_background,293.5,293.5,1,1
video_validation_0000488,video_validation_0000488.mp4,20,background_background,1,1,1,1
video_validation_0000488,video_validation_0000488.mp4,20,background_background,41,41,1,1
video_validation_0000488,video_validation_0000488.mp4,20,background_background,67,67,1,1
video_validation_0000488,video_validation_0000488.mp4,20,background_background,111.5,111.5,1,1
video_validation_0000489,video_validation_0000489.mp4,20,background_background,1,1,1,1
video_validation_0000489,video_validation_0000489.mp4,20,background_background,16,16,1,1
video_validation_0000489,video_validation_0000489.mp4,20,background_background,35,35,1,1
video_validation_0000489,video_validation_0000489.mp4,20,background_background,106.5,106.5,1,1
video_validation_0000489,video_validation_0000489.mp4,20,background_background,130,130,1,1
video_validation_0000489,video_validation_0000489.mp4,20,background_background,174,174,1,1
video_validation_0000489,video_validation_0000489.mp4,20,background_background,195,195,1,1
video_validation_0000490,video_validation_0000490.mp4,20,background_background,11,11,1,1
video_validation_0000490,video_validation_0000490.mp4,20,background_background,93,93,1,1
video_validation_0000490,video_validation_0000490.mp4,20,background_background,112,112,1,1
video_validation_0000490,video_validation_0000490.mp4,20,background_background,118.5,118.5,1,1
video_validation_0000490,video_validation_0000490.mp4,20,background_background,137.5,137.5,1,1
video_validation_0000490,video_validation_0000490.mp4,20,background_background,157.5,157.5,1,1
video_validation_0000490,video_validation_0000490.mp4,20,background_background,208,208,1,1
video_validation_0000490,video_validation_0000490.mp4,20,background_background,241.5,241.5,1,1
video_validation_0000490,video_validation_0000490.mp4,20,background_background,246.5,246.5,1,1
video_validation_0000490,video_validation_0000490.mp4,20,background_background,252,252,1,1
video_validation_0000490,video_validation_0000490.mp4,20,background_background,256,256,1,1
video_validation_0000490,video_validation_0000490.mp4,20,background_background,261.5,261.5,1,1
video_validation_0000490,video_validation_0000490.mp4,20,background_background,266,266,1,1
video_validation_0000490,video_validation_0000490.mp4,20,background_background,280,280,1,1
video_validation_0000490,video_validation_0000490.mp4,20,background_background,288.5,288.5,1,1
video_validation_0000490,video_validation_0000490.mp4,20,background_background,295,295,1,1
video_validation_0000490,video_validation_0000490.mp4,20,background_background,299,299,1,1
video_validation_0000490,video_validation_0000490.mp4,20,background_background,303.5,303.5,1,1
video_validation_0000490,video_validation_0000490.mp4,20,background_background,308.5,308.5,1,1
video_validation_0000490,video_validation_0000490.mp4,20,background_background,321.5,321.5,1,1
video_validation_0000490,video_validation_0000490.mp4,20,background_background,325.5,325.5,1,1
video_validation_0000490,video_validation_0000490.mp4,20,background_background,332.5,332.5,1,1
video_validation_0000490,video_validation_0000490.mp4,20,background_background,336.5,336.5,1,1
video_validation_0000490,video_validation_0000490.mp4,20,background_background,343.5,343.5,1,1
video_validation_0000661,video_validation_0000661.mp4,20,background_background,0,0,1,1
video_validation_0000661,video_validation_0000661.mp4,20,background_background,66,66,1,1
video_validation_0000661,video_validation_0000661.mp4,20,background_background,131,131,1,1
video_validation_0000662,video_validation_0000662.mp4,20,background_background,0,0,1,1
video_validation_0000662,video_validation_0000662.mp4,20,background_background,19,19,1,1
video_validation_0000662,video_validation_0000662.mp4,20,background_background,98,98,1,1
video_validation_0000663,video_validation_0000663.mp4,20,background_background,12,12,1,1
video_validation_0000663,video_validation_0000663.mp4,20,background_background,42,42,1,1
video_validation_0000663,video_validation_0000663.mp4,20,background_background,90,90,1,1
video_validation_0000663,video_validation_0000663.mp4,20,background_background,95.5,95.5,1,1
video_validation_0000663,video_validation_0000663.mp4,20,background_background,113,113,1,1
video_validation_0000663,video_validation_0000663.mp4,20,background_background,122,122,1,1
video_validation_0000663,video_validation_0000663.mp4,20,background_background,155,155,1,1
video_validation_0000663,video_validation_0000663.mp4,20,background_background,189,189,1,1
video_validation_0000663,video_validation_0000663.mp4,20,background_background,197.5,197.5,1,1
video_validation_0000663,video_validation_0000663.mp4,20,background_background,205.5,205.5,1,1
video_validation_0000663,video_validation_0000663.mp4,20,background_background,224.5,224.5,1,1
video_validation_0000664,video_validation_0000664.mp4,20,background_background,0,0,1,1
video_validation_0000664,video_validation_0000664.mp4,20,background_background,30,30,1,1
video_validation_0000664,video_validation_0000664.mp4,20,background_background,42.5,42.5,1,1
video_validation_0000664,video_validation_0000664.mp4,20,background_background,51.5,51.5,1,1
video_validation_0000664,video_validation_0000664.mp4,20,background_background,63,63,1,1
video_validation_0000664,video_validation_0000664.mp4,20,background_background,71.5,71.5,1,1
video_validation_0000664,video_validation_0000664.mp4,20,background_background,83,83,1,1
video_validation_0000664,video_validation_0000664.mp4,20,background_background,97,97,1,1
video_validation_0000664,video_validation_0000664.mp4,20,background_background,140,140,1,1
video_validation_0000665,video_validation_0000665.mp4,20,background_background,0.5,0.5,1,1
video_validation_0000665,video_validation_0000665.mp4,20,background_background,43.5,43.5,1,1
video_validation_0000665,video_validation_0000665.mp4,20,background_background,51,51,1,1
video_validation_0000665,video_validation_0000665.mp4,20,background_background,70,70,1,1
video_validation_0000665,video_validation_0000665.mp4,20,background_background,83.5,83.5,1,1
video_validation_0000665,video_validation_0000665.mp4,20,background_background,180,180,1,1
video_validation_0000665,video_validation_0000665.mp4,20,background_background,203.5,203.5,1,1
video_validation_0000665,video_validation_0000665.mp4,20,background_background,521.5,521.5,1,1
video_validation_0000666,video_validation_0000666.mp4,20,background_background,96,96,1,1
video_validation_0000666,video_validation_0000666.mp4,20,background_background,209.28,209.28,1,1
video_validation_0000666,video_validation_0000666.mp4,20,background_background,228.96,228.96,1,1
video_validation_0000666,video_validation_0000666.mp4,20,background_background,264.96,264.96,1,1
video_validation_0000666,video_validation_0000666.mp4,20,background_background,281.76,281.76,1,1
video_validation_0000666,video_validation_0000666.mp4,20,background_background,305.28,305.28,1,1
video_validation_0000666,video_validation_0000666.mp4,20,background_background,328.32,328.32,1,1
video_validation_0000666,video_validation_0000666.mp4,20,background_background,342.24,342.24,1,1
video_validation_0000666,video_validation_0000666.mp4,20,background_background,367.2,367.2,1,1
video_validation_0000666,video_validation_0000666.mp4,20,background_background,380.64,380.64,1,1
video_validation_0000666,video_validation_0000666.mp4,20,background_background,420,420,1,1
video_validation_0000666,video_validation_0000666.mp4,20,background_background,451.68,451.68,1,1
video_validation_0000666,video_validation_0000666.mp4,20,background_background,473.76,473.76,1,1
video_validation_0000666,video_validation_0000666.mp4,20,background_background,487.68,487.68,1,1
video_validation_0000666,video_validation_0000666.mp4,20,background_background,518.88,518.88,1,1
video_validation_0000666,video_validation_0000666.mp4,20,background_background,531.84,531.84,1,1
video_validation_0000666,video_validation_0000666.mp4,20,background_background,550.08,550.08,1,1
video_validation_0000666,video_validation_0000666.mp4,20,background_background,562.08,562.08,1,1
video_validation_0000666,video_validation_0000666.mp4,20,background_background,609.6,609.6,1,1
video_validation_0000666,video_validation_0000666.mp4,20,background_background,636.48,636.48,1,1
video_validation_0000666,video_validation_0000666.mp4,20,background_background,1240.32,1240.32,1,1
video_validation_0000667,video_validation_0000667.mp4,20,background_background,2.5,2.5,1,1
video_validation_0000667,video_validation_0000667.mp4,20,background_background,26.5,26.5,1,1
video_validation_0000667,video_validation_0000667.mp4,20,background_background,37.5,37.5,1,1
video_validation_0000667,video_validation_0000667.mp4,20,background_background,317.5,317.5,1,1
video_validation_0000668,video_validation_0000668.mp4,20,background_background,46.5,46.5,1,1
video_validation_0000668,video_validation_0000668.mp4,20,background_background,51,51,1,1
video_validation_0000668,video_validation_0000668.mp4,20,background_background,78.5,78.5,1,1
video_validation_0000668,video_validation_0000668.mp4,20,background_background,104,104,1,1
video_validation_0000668,video_validation_0000668.mp4,20,background_background,115.5,115.5,1,1
video_validation_0000668,video_validation_0000668.mp4,20,background_background,132,132,1,1
video_validation_0000668,video_validation_0000668.mp4,20,background_background,146.5,146.5,1,1
video_validation_0000668,video_validation_0000668.mp4,20,background_background,152,152,1,1
video_validation_0000668,video_validation_0000668.mp4,20,background_background,164.5,164.5,1,1
video_validation_0000668,video_validation_0000668.mp4,20,background_background,186,186,1,1
video_validation_0000668,video_validation_0000668.mp4,20,background_background,200,200,1,1
video_validation_0000668,video_validation_0000668.mp4,20,background_background,216.5,216.5,1,1
video_validation_0000668,video_validation_0000668.mp4,20,background_background,231.5,231.5,1,1
video_validation_0000668,video_validation_0000668.mp4,20,background_background,245.5,245.5,1,1
video_validation_0000668,video_validation_0000668.mp4,20,background_background,265.5,265.5,1,1
video_validation_0000668,video_validation_0000668.mp4,20,background_background,285.5,285.5,1,1
video_validation_0000668,video_validation_0000668.mp4,20,background_background,300,300,1,1
video_validation_0000668,video_validation_0000668.mp4,20,background_background,312,312,1,1
video_validation_0000668,video_validation_0000668.mp4,20,background_background,321.5,321.5,1,1
video_validation_0000668,video_validation_0000668.mp4,20,background_background,367.5,367.5,1,1
video_validation_0000669,video_validation_0000669.mp4,20,background_background,0.5,0.5,1,1
video_validation_0000669,video_validation_0000669.mp4,20,background_background,64.5,64.5,1,1
video_validation_0000669,video_validation_0000669.mp4,20,background_background,77,77,1,1
video_validation_0000669,video_validation_0000669.mp4,20,background_background,115,115,1,1
video_validation_0000669,video_validation_0000669.mp4,20,background_background,123.5,123.5,1,1
video_validation_0000669,video_validation_0000669.mp4,20,background_background,141.5,141.5,1,1
video_validation_0000669,video_validation_0000669.mp4,20,background_background,149,149,1,1
video_validation_0000669,video_validation_0000669.mp4,20,background_background,163,163,1,1
video_validation_0000669,video_validation_0000669.mp4,20,background_background,192,192,1,1
video_validation_0000670,video_validation_0000670.mp4,20,background_background,37,37,1,1
video_validation_0000670,video_validation_0000670.mp4,20,background_background,124,124,1,1
video_validation_0000681,video_validation_0000681.mp4,20,background_background,0.5,0.5,1,1
video_validation_0000681,video_validation_0000681.mp4,20,background_background,51,51,1,1
video_validation_0000682,video_validation_0000682.mp4,20,background_background,0,0,1,1
video_validation_0000682,video_validation_0000682.mp4,20,background_background,5.5,5.5,1,1
video_validation_0000682,video_validation_0000682.mp4,20,background_background,84,84,1,1
video_validation_0000683,video_validation_0000683.mp4,20,background_background,7,7,1,1
video_validation_0000683,video_validation_0000683.mp4,20,background_background,14,14,1,1
video_validation_0000683,video_validation_0000683.mp4,20,background_background,23.5,23.5,1,1
video_validation_0000683,video_validation_0000683.mp4,20,background_background,26,26,1,1
video_validation_0000684,video_validation_0000684.mp4,20,background_background,19,19,1,1
video_validation_0000684,video_validation_0000684.mp4,20,background_background,23.5,23.5,1,1
video_validation_0000684,video_validation_0000684.mp4,20,background_background,61.5,61.5,1,1
video_validation_0000684,video_validation_0000684.mp4,20,background_background,68,68,1,1
video_validation_0000685,video_validation_0000685.mp4,20,background_background,9.5,9.5,1,1
video_validation_0000685,video_validation_0000685.mp4,20,background_background,42.5,42.5,1,1
video_validation_0000685,video_validation_0000685.mp4,20,background_background,50,50,1,1
video_validation_0000685,video_validation_0000685.mp4,20,background_background,62.5,62.5,1,1
video_validation_0000685,video_validation_0000685.mp4,20,background_background,71.5,71.5,1,1
video_validation_0000685,video_validation_0000685.mp4,20,background_background,117.5,117.5,1,1
video_validation_0000686,video_validation_0000686.mp4,20,background_background,0,0,1,1
video_validation_0000686,video_validation_0000686.mp4,20,background_background,10.5,10.5,1,1
video_validation_0000687,video_validation_0000687.mp4,20,background_background,2.5,2.5,1,1
video_validation_0000687,video_validation_0000687.mp4,20,background_background,16.5,16.5,1,1
video_validation_0000687,video_validation_0000687.mp4,20,background_background,24,24,1,1
video_validation_0000688,video_validation_0000688.mp4,20,background_background,70,70,1,1
video_validation_0000688,video_validation_0000688.mp4,20,background_background,90,90,1,1
video_validation_0000688,video_validation_0000688.mp4,20,background_background,124,124,1,1
video_validation_0000688,video_validation_0000688.mp4,20,background_background,131.5,131.5,1,1
video_validation_0000689,video_validation_0000689.mp4,20,background_background,9,9,1,1
video_validation_0000690,video_validation_0000690.mp4,20,background_background,2,2,1,1
video_validation_0000690,video_validation_0000690.mp4,20,background_background,14,14,1,1
video_validation_0000690,video_validation_0000690.mp4,20,background_background,24,24,1,1
video_validation_0000690,video_validation_0000690.mp4,20,background_background,125,125,1,1
